model,level,metric,value
ResConvLSTM,per_event,2205.MAE_event,0.266745
ResConvLSTM,per_event,2205.RMSE_event,0.958290
ResConvLSTM,per_event,2205.SSIM_event_mean,0.955426
ResConvLSTM,per_event,2205.categorical.10mmh.ACC,0.995895
ResConvLSTM,per_event,2205.categorical.10mmh.BIAS,0.678844
ResConvLSTM,per_event,2205.categorical.10mmh.CSI,0.319547
ResConvLSTM,per_event,2205.categorical.10mmh.FAR,0.401106
ResConvLSTM,per_event,2205.categorical.10mmh.HSS,0.482343
ResConvLSTM,per_event,2205.categorical.10mmh.POD,0.406555
ResConvLSTM,per_event,2205.categorical.10mmh.a_hits,6822
ResConvLSTM,per_event,2205.categorical.10mmh.b_false_alarms,4569
ResConvLSTM,per_event,2205.categorical.10mmh.c_misses,9958
ResConvLSTM,per_event,2205.categorical.10mmh.d_correct_negatives,3517595
ResConvLSTM,per_event,2205.categorical.10mmh.n_total,3538944
ResConvLSTM,per_event,2205.categorical.20mmh.ACC,0.999137
ResConvLSTM,per_event,2205.categorical.20mmh.BIAS,0.373795
ResConvLSTM,per_event,2205.categorical.20mmh.CSI,0.198056
ResConvLSTM,per_event,2205.categorical.20mmh.FAR,0.392425
ResConvLSTM,per_event,2205.categorical.20mmh.HSS,0.330287
ResConvLSTM,per_event,2205.categorical.20mmh.POD,0.227108
ResConvLSTM,per_event,2205.categorical.20mmh.a_hits,754
ResConvLSTM,per_event,2205.categorical.20mmh.b_false_alarms,487
ResConvLSTM,per_event,2205.categorical.20mmh.c_misses,2566
ResConvLSTM,per_event,2205.categorical.20mmh.d_correct_negatives,3535137
ResConvLSTM,per_event,2205.categorical.20mmh.n_total,3538944
ResConvLSTM,per_event,2205.categorical.30mmh.ACC,0.999715
ResConvLSTM,per_event,2205.categorical.30mmh.BIAS,0.233680
ResConvLSTM,per_event,2205.categorical.30mmh.CSI,0.127053
ResConvLSTM,per_event,2205.categorical.30mmh.FAR,0.404858
ResConvLSTM,per_event,2205.categorical.30mmh.HSS,0.225372
ResConvLSTM,per_event,2205.categorical.30mmh.POD,0.139073
ResConvLSTM,per_event,2205.categorical.30mmh.a_hits,147
ResConvLSTM,per_event,2205.categorical.30mmh.b_false_alarms,100
ResConvLSTM,per_event,2205.categorical.30mmh.c_misses,910
ResConvLSTM,per_event,2205.categorical.30mmh.d_correct_negatives,3537787
ResConvLSTM,per_event,2205.categorical.30mmh.n_total,3538944
ResConvLSTM,per_event,2205.categorical.5mmh.ACC,0.986457
ResConvLSTM,per_event,2205.categorical.5mmh.BIAS,0.807629
ResConvLSTM,per_event,2205.categorical.5mmh.CSI,0.463226
ResConvLSTM,per_event,2205.categorical.5mmh.FAR,0.291436
ResConvLSTM,per_event,2205.categorical.5mmh.HSS,0.626338
ResConvLSTM,per_event,2205.categorical.5mmh.POD,0.572257
ResConvLSTM,per_event,2205.categorical.5mmh.a_hits,41361
ResConvLSTM,per_event,2205.categorical.5mmh.b_false_alarms,17012
ResConvLSTM,per_event,2205.categorical.5mmh.c_misses,30916
ResConvLSTM,per_event,2205.categorical.5mmh.d_correct_negatives,3449655
ResConvLSTM,per_event,2205.categorical.5mmh.n_total,3538944
ResConvLSTM,per_event,2205.n_windows,216
ResConvLSTM,per_event,2205.peak_error_event,37.965103
ResConvLSTM,per_event,2208.MAE_event,0.006139
ResConvLSTM,per_event,2208.RMSE_event,0.019082
ResConvLSTM,per_event,2208.SSIM_event_mean,0.999817
ResConvLSTM,per_event,2208.categorical.10mmh.ACC,1.000000
ResConvLSTM,per_event,2208.categorical.10mmh.BIAS,nan
ResConvLSTM,per_event,2208.categorical.10mmh.CSI,nan
ResConvLSTM,per_event,2208.categorical.10mmh.FAR,nan
ResConvLSTM,per_event,2208.categorical.10mmh.HSS,nan
ResConvLSTM,per_event,2208.categorical.10mmh.POD,nan
ResConvLSTM,per_event,2208.categorical.10mmh.a_hits,0
ResConvLSTM,per_event,2208.categorical.10mmh.b_false_alarms,0
ResConvLSTM,per_event,2208.categorical.10mmh.c_misses,0
ResConvLSTM,per_event,2208.categorical.10mmh.d_correct_negatives,786432
ResConvLSTM,per_event,2208.categorical.10mmh.n_total,786432
ResConvLSTM,per_event,2208.categorical.20mmh.ACC,1.000000
ResConvLSTM,per_event,2208.categorical.20mmh.BIAS,nan
ResConvLSTM,per_event,2208.categorical.20mmh.CSI,nan
ResConvLSTM,per_event,2208.categorical.20mmh.FAR,nan
ResConvLSTM,per_event,2208.categorical.20mmh.HSS,nan
ResConvLSTM,per_event,2208.categorical.20mmh.POD,nan
ResConvLSTM,per_event,2208.categorical.20mmh.a_hits,0
ResConvLSTM,per_event,2208.categorical.20mmh.b_false_alarms,0
ResConvLSTM,per_event,2208.categorical.20mmh.c_misses,0
ResConvLSTM,per_event,2208.categorical.20mmh.d_correct_negatives,786432
ResConvLSTM,per_event,2208.categorical.20mmh.n_total,786432
ResConvLSTM,per_event,2208.categorical.30mmh.ACC,1.000000
ResConvLSTM,per_event,2208.categorical.30mmh.BIAS,nan
ResConvLSTM,per_event,2208.categorical.30mmh.CSI,nan
ResConvLSTM,per_event,2208.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2208.categorical.30mmh.HSS,nan
ResConvLSTM,per_event,2208.categorical.30mmh.POD,nan
ResConvLSTM,per_event,2208.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2208.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2208.categorical.30mmh.c_misses,0
ResConvLSTM,per_event,2208.categorical.30mmh.d_correct_negatives,786432
ResConvLSTM,per_event,2208.categorical.30mmh.n_total,786432
ResConvLSTM,per_event,2208.categorical.5mmh.ACC,1.000000
ResConvLSTM,per_event,2208.categorical.5mmh.BIAS,nan
ResConvLSTM,per_event,2208.categorical.5mmh.CSI,nan
ResConvLSTM,per_event,2208.categorical.5mmh.FAR,nan
ResConvLSTM,per_event,2208.categorical.5mmh.HSS,nan
ResConvLSTM,per_event,2208.categorical.5mmh.POD,nan
ResConvLSTM,per_event,2208.categorical.5mmh.a_hits,0
ResConvLSTM,per_event,2208.categorical.5mmh.b_false_alarms,0
ResConvLSTM,per_event,2208.categorical.5mmh.c_misses,0
ResConvLSTM,per_event,2208.categorical.5mmh.d_correct_negatives,786432
ResConvLSTM,per_event,2208.categorical.5mmh.n_total,786432
ResConvLSTM,per_event,2208.n_windows,48
ResConvLSTM,per_event,2208.peak_error_event,0.500849
ResConvLSTM,per_event,2210.MAE_event,0.007871
ResConvLSTM,per_event,2210.RMSE_event,0.021724
ResConvLSTM,per_event,2210.SSIM_event_mean,0.999689
ResConvLSTM,per_event,2210.categorical.10mmh.ACC,1.000000
ResConvLSTM,per_event,2210.categorical.10mmh.BIAS,nan
ResConvLSTM,per_event,2210.categorical.10mmh.CSI,nan
ResConvLSTM,per_event,2210.categorical.10mmh.FAR,nan
ResConvLSTM,per_event,2210.categorical.10mmh.HSS,nan
ResConvLSTM,per_event,2210.categorical.10mmh.POD,nan
ResConvLSTM,per_event,2210.categorical.10mmh.a_hits,0
ResConvLSTM,per_event,2210.categorical.10mmh.b_false_alarms,0
ResConvLSTM,per_event,2210.categorical.10mmh.c_misses,0
ResConvLSTM,per_event,2210.categorical.10mmh.d_correct_negatives,3735552
ResConvLSTM,per_event,2210.categorical.10mmh.n_total,3735552
ResConvLSTM,per_event,2210.categorical.20mmh.ACC,1.000000
ResConvLSTM,per_event,2210.categorical.20mmh.BIAS,nan
ResConvLSTM,per_event,2210.categorical.20mmh.CSI,nan
ResConvLSTM,per_event,2210.categorical.20mmh.FAR,nan
ResConvLSTM,per_event,2210.categorical.20mmh.HSS,nan
ResConvLSTM,per_event,2210.categorical.20mmh.POD,nan
ResConvLSTM,per_event,2210.categorical.20mmh.a_hits,0
ResConvLSTM,per_event,2210.categorical.20mmh.b_false_alarms,0
ResConvLSTM,per_event,2210.categorical.20mmh.c_misses,0
ResConvLSTM,per_event,2210.categorical.20mmh.d_correct_negatives,3735552
ResConvLSTM,per_event,2210.categorical.20mmh.n_total,3735552
ResConvLSTM,per_event,2210.categorical.30mmh.ACC,1.000000
ResConvLSTM,per_event,2210.categorical.30mmh.BIAS,nan
ResConvLSTM,per_event,2210.categorical.30mmh.CSI,nan
ResConvLSTM,per_event,2210.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2210.categorical.30mmh.HSS,nan
ResConvLSTM,per_event,2210.categorical.30mmh.POD,nan
ResConvLSTM,per_event,2210.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2210.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2210.categorical.30mmh.c_misses,0
ResConvLSTM,per_event,2210.categorical.30mmh.d_correct_negatives,3735552
ResConvLSTM,per_event,2210.categorical.30mmh.n_total,3735552
ResConvLSTM,per_event,2210.categorical.5mmh.ACC,1.000000
ResConvLSTM,per_event,2210.categorical.5mmh.BIAS,nan
ResConvLSTM,per_event,2210.categorical.5mmh.CSI,nan
ResConvLSTM,per_event,2210.categorical.5mmh.FAR,nan
ResConvLSTM,per_event,2210.categorical.5mmh.HSS,nan
ResConvLSTM,per_event,2210.categorical.5mmh.POD,nan
ResConvLSTM,per_event,2210.categorical.5mmh.a_hits,0
ResConvLSTM,per_event,2210.categorical.5mmh.b_false_alarms,0
ResConvLSTM,per_event,2210.categorical.5mmh.c_misses,0
ResConvLSTM,per_event,2210.categorical.5mmh.d_correct_negatives,3735552
ResConvLSTM,per_event,2210.categorical.5mmh.n_total,3735552
ResConvLSTM,per_event,2210.n_windows,228
ResConvLSTM,per_event,2210.peak_error_event,0.528305
ResConvLSTM,per_event,2212.MAE_event,0.032476
ResConvLSTM,per_event,2212.RMSE_event,0.085449
ResConvLSTM,per_event,2212.SSIM_event_mean,0.996104
ResConvLSTM,per_event,2212.categorical.10mmh.ACC,1.000000
ResConvLSTM,per_event,2212.categorical.10mmh.BIAS,nan
ResConvLSTM,per_event,2212.categorical.10mmh.CSI,nan
ResConvLSTM,per_event,2212.categorical.10mmh.FAR,nan
ResConvLSTM,per_event,2212.categorical.10mmh.HSS,nan
ResConvLSTM,per_event,2212.categorical.10mmh.POD,nan
ResConvLSTM,per_event,2212.categorical.10mmh.a_hits,0
ResConvLSTM,per_event,2212.categorical.10mmh.b_false_alarms,0
ResConvLSTM,per_event,2212.categorical.10mmh.c_misses,0
ResConvLSTM,per_event,2212.categorical.10mmh.d_correct_negatives,1769472
ResConvLSTM,per_event,2212.categorical.10mmh.n_total,1769472
ResConvLSTM,per_event,2212.categorical.20mmh.ACC,1.000000
ResConvLSTM,per_event,2212.categorical.20mmh.BIAS,nan
ResConvLSTM,per_event,2212.categorical.20mmh.CSI,nan
ResConvLSTM,per_event,2212.categorical.20mmh.FAR,nan
ResConvLSTM,per_event,2212.categorical.20mmh.HSS,nan
ResConvLSTM,per_event,2212.categorical.20mmh.POD,nan
ResConvLSTM,per_event,2212.categorical.20mmh.a_hits,0
ResConvLSTM,per_event,2212.categorical.20mmh.b_false_alarms,0
ResConvLSTM,per_event,2212.categorical.20mmh.c_misses,0
ResConvLSTM,per_event,2212.categorical.20mmh.d_correct_negatives,1769472
ResConvLSTM,per_event,2212.categorical.20mmh.n_total,1769472
ResConvLSTM,per_event,2212.categorical.30mmh.ACC,1.000000
ResConvLSTM,per_event,2212.categorical.30mmh.BIAS,nan
ResConvLSTM,per_event,2212.categorical.30mmh.CSI,nan
ResConvLSTM,per_event,2212.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2212.categorical.30mmh.HSS,nan
ResConvLSTM,per_event,2212.categorical.30mmh.POD,nan
ResConvLSTM,per_event,2212.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2212.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2212.categorical.30mmh.c_misses,0
ResConvLSTM,per_event,2212.categorical.30mmh.d_correct_negatives,1769472
ResConvLSTM,per_event,2212.categorical.30mmh.n_total,1769472
ResConvLSTM,per_event,2212.categorical.5mmh.ACC,1.000000
ResConvLSTM,per_event,2212.categorical.5mmh.BIAS,nan
ResConvLSTM,per_event,2212.categorical.5mmh.CSI,nan
ResConvLSTM,per_event,2212.categorical.5mmh.FAR,nan
ResConvLSTM,per_event,2212.categorical.5mmh.HSS,nan
ResConvLSTM,per_event,2212.categorical.5mmh.POD,nan
ResConvLSTM,per_event,2212.categorical.5mmh.a_hits,0
ResConvLSTM,per_event,2212.categorical.5mmh.b_false_alarms,0
ResConvLSTM,per_event,2212.categorical.5mmh.c_misses,0
ResConvLSTM,per_event,2212.categorical.5mmh.d_correct_negatives,1769472
ResConvLSTM,per_event,2212.categorical.5mmh.n_total,1769472
ResConvLSTM,per_event,2212.n_windows,108
ResConvLSTM,per_event,2212.peak_error_event,1.729568
ResConvLSTM,per_event,2214.MAE_event,0.012947
ResConvLSTM,per_event,2214.RMSE_event,0.048346
ResConvLSTM,per_event,2214.SSIM_event_mean,0.999102
ResConvLSTM,per_event,2214.categorical.10mmh.ACC,0.999999
ResConvLSTM,per_event,2214.categorical.10mmh.BIAS,0.000000
ResConvLSTM,per_event,2214.categorical.10mmh.CSI,0.000000
ResConvLSTM,per_event,2214.categorical.10mmh.FAR,nan
ResConvLSTM,per_event,2214.categorical.10mmh.HSS,0.000000
ResConvLSTM,per_event,2214.categorical.10mmh.POD,0.000000
ResConvLSTM,per_event,2214.categorical.10mmh.a_hits,0
ResConvLSTM,per_event,2214.categorical.10mmh.b_false_alarms,0
ResConvLSTM,per_event,2214.categorical.10mmh.c_misses,2
ResConvLSTM,per_event,2214.categorical.10mmh.d_correct_negatives,3047422
ResConvLSTM,per_event,2214.categorical.10mmh.n_total,3047424
ResConvLSTM,per_event,2214.categorical.20mmh.ACC,1.000000
ResConvLSTM,per_event,2214.categorical.20mmh.BIAS,nan
ResConvLSTM,per_event,2214.categorical.20mmh.CSI,nan
ResConvLSTM,per_event,2214.categorical.20mmh.FAR,nan
ResConvLSTM,per_event,2214.categorical.20mmh.HSS,nan
ResConvLSTM,per_event,2214.categorical.20mmh.POD,nan
ResConvLSTM,per_event,2214.categorical.20mmh.a_hits,0
ResConvLSTM,per_event,2214.categorical.20mmh.b_false_alarms,0
ResConvLSTM,per_event,2214.categorical.20mmh.c_misses,0
ResConvLSTM,per_event,2214.categorical.20mmh.d_correct_negatives,3047424
ResConvLSTM,per_event,2214.categorical.20mmh.n_total,3047424
ResConvLSTM,per_event,2214.categorical.30mmh.ACC,1.000000
ResConvLSTM,per_event,2214.categorical.30mmh.BIAS,nan
ResConvLSTM,per_event,2214.categorical.30mmh.CSI,nan
ResConvLSTM,per_event,2214.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2214.categorical.30mmh.HSS,nan
ResConvLSTM,per_event,2214.categorical.30mmh.POD,nan
ResConvLSTM,per_event,2214.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2214.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2214.categorical.30mmh.c_misses,0
ResConvLSTM,per_event,2214.categorical.30mmh.d_correct_negatives,3047424
ResConvLSTM,per_event,2214.categorical.30mmh.n_total,3047424
ResConvLSTM,per_event,2214.categorical.5mmh.ACC,0.999989
ResConvLSTM,per_event,2214.categorical.5mmh.BIAS,0.156250
ResConvLSTM,per_event,2214.categorical.5mmh.CSI,0.027778
ResConvLSTM,per_event,2214.categorical.5mmh.FAR,0.800000
ResConvLSTM,per_event,2214.categorical.5mmh.HSS,0.054051
ResConvLSTM,per_event,2214.categorical.5mmh.POD,0.031250
ResConvLSTM,per_event,2214.categorical.5mmh.a_hits,1
ResConvLSTM,per_event,2214.categorical.5mmh.b_false_alarms,4
ResConvLSTM,per_event,2214.categorical.5mmh.c_misses,31
ResConvLSTM,per_event,2214.categorical.5mmh.d_correct_negatives,3047388
ResConvLSTM,per_event,2214.categorical.5mmh.n_total,3047424
ResConvLSTM,per_event,2214.n_windows,186
ResConvLSTM,per_event,2214.peak_error_event,5.281642
ResConvLSTM,per_event,2217.MAE_event,0.049675
ResConvLSTM,per_event,2217.RMSE_event,0.363057
ResConvLSTM,per_event,2217.SSIM_event_mean,0.993222
ResConvLSTM,per_event,2217.categorical.10mmh.ACC,0.998941
ResConvLSTM,per_event,2217.categorical.10mmh.BIAS,0.770940
ResConvLSTM,per_event,2217.categorical.10mmh.CSI,0.538924
ResConvLSTM,per_event,2217.categorical.10mmh.FAR,0.195560
ResConvLSTM,per_event,2217.categorical.10mmh.HSS,0.699869
ResConvLSTM,per_event,2217.categorical.10mmh.POD,0.620175
ResConvLSTM,per_event,2217.categorical.10mmh.a_hits,1703
ResConvLSTM,per_event,2217.categorical.10mmh.b_false_alarms,414
ResConvLSTM,per_event,2217.categorical.10mmh.c_misses,1043
ResConvLSTM,per_event,2217.categorical.10mmh.d_correct_negatives,1373096
ResConvLSTM,per_event,2217.categorical.10mmh.n_total,1376256
ResConvLSTM,per_event,2217.categorical.20mmh.ACC,0.999679
ResConvLSTM,per_event,2217.categorical.20mmh.BIAS,0.140389
ResConvLSTM,per_event,2217.categorical.20mmh.CSI,0.088660
ResConvLSTM,per_event,2217.categorical.20mmh.FAR,0.338462
ResConvLSTM,per_event,2217.categorical.20mmh.HSS,0.162809
ResConvLSTM,per_event,2217.categorical.20mmh.POD,0.092873
ResConvLSTM,per_event,2217.categorical.20mmh.a_hits,43
ResConvLSTM,per_event,2217.categorical.20mmh.b_false_alarms,22
ResConvLSTM,per_event,2217.categorical.20mmh.c_misses,420
ResConvLSTM,per_event,2217.categorical.20mmh.d_correct_negatives,1375771
ResConvLSTM,per_event,2217.categorical.20mmh.n_total,1376256
ResConvLSTM,per_event,2217.categorical.30mmh.ACC,0.999981
ResConvLSTM,per_event,2217.categorical.30mmh.BIAS,0.000000
ResConvLSTM,per_event,2217.categorical.30mmh.CSI,0.000000
ResConvLSTM,per_event,2217.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2217.categorical.30mmh.HSS,0.000000
ResConvLSTM,per_event,2217.categorical.30mmh.POD,0.000000
ResConvLSTM,per_event,2217.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2217.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2217.categorical.30mmh.c_misses,26
ResConvLSTM,per_event,2217.categorical.30mmh.d_correct_negatives,1376230
ResConvLSTM,per_event,2217.categorical.30mmh.n_total,1376256
ResConvLSTM,per_event,2217.categorical.5mmh.ACC,0.998205
ResConvLSTM,per_event,2217.categorical.5mmh.BIAS,0.868726
ResConvLSTM,per_event,2217.categorical.5mmh.CSI,0.649297
ResConvLSTM,per_event,2217.categorical.5mmh.FAR,0.153148
ResConvLSTM,per_event,2217.categorical.5mmh.HSS,0.786466
ResConvLSTM,per_event,2217.categorical.5mmh.POD,0.735682
ResConvLSTM,per_event,2217.categorical.5mmh.a_hits,4573
ResConvLSTM,per_event,2217.categorical.5mmh.b_false_alarms,827
ResConvLSTM,per_event,2217.categorical.5mmh.c_misses,1643
ResConvLSTM,per_event,2217.categorical.5mmh.d_correct_negatives,1369213
ResConvLSTM,per_event,2217.categorical.5mmh.n_total,1376256
ResConvLSTM,per_event,2217.n_windows,84
ResConvLSTM,per_event,2217.peak_error_event,11.411526
