model,level,metric,value
ResConvLSTM,per_event,2210.categorical.10mmh.HSS,nan
ResConvLSTM,per_event,2210.categorical.10mmh.POD,nan
ResConvLSTM,per_event,2210.categorical.10mmh.a_hits,0
ResConvLSTM,per_event,2210.categorical.10mmh.b_false_alarms,0
ResConvLSTM,per_event,2210.categorical.10mmh.c_misses,0
ResConvLSTM,per_event,2210.categorical.10mmh.d_correct_negatives,3735552
ResConvLSTM,per_event,2210.categorical.10mmh.n_total,3735552
ResConvLSTM,per_event,2210.categorical.20mmh.ACC,1.000000
ResConvLSTM,per_event,2210.categorical.20mmh.BIAS,nan
ResConvLSTM,per_event,2210.categorical.20mmh.CSI,nan
ResConvLSTM,per_event,2210.categorical.20mmh.FAR,nan
ResConvLSTM,per_event,2210.categorical.20mmh.HSS,nan
ResConvLSTM,per_event,2210.categorical.20mmh.POD,nan
ResConvLSTM,per_event,2210.categorical.20mmh.a_hits,0
ResConvLSTM,per_event,2210.categorical.20mmh.b_false_alarms,0
ResConvLSTM,per_event,2210.categorical.20mmh.c_misses,0
ResConvLSTM,per_event,2210.categorical.20mmh.d_correct_negatives,3735552
ResConvLSTM,per_event,2210.categorical.20mmh.n_total,3735552
ResConvLSTM,per_event,2210.categorical.30mmh.ACC,1.000000
ResConvLSTM,per_event,2210.categorical.30mmh.BIAS,nan
ResConvLSTM,per_event,2210.categorical.30mmh.CSI,nan
ResConvLSTM,per_event,2210.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2210.categorical.30mmh.HSS,nan
ResConvLSTM,per_event,2210.categorical.30mmh.POD,nan
ResConvLSTM,per_event,2210.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2210.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2210.categorical.30mmh.c_misses,0
ResConvLSTM,per_event,2210.categorical.30mmh.d_correct_negatives,3735552
ResConvLSTM,per_event,2210.categorical.30mmh.n_total,3735552
ResConvLSTM,per_event,2210.categorical.5mmh.ACC,1.000000
ResConvLSTM,per_event,2210.categorical.5mmh.BIAS,nan
ResConvLSTM,per_event,2210.categorical.5mmh.CSI,nan
ResConvLSTM,per_event,2210.categorical.5mmh.FAR,nan
ResConvLSTM,per_event,2210.categorical.5mmh.HSS,nan
ResConvLSTM,per_event,2210.categorical.5mmh.POD,nan
ResConvLSTM,per_event,2210.categorical.5mmh.a_hits,0
ResConvLSTM,per_event,2210.categorical.5mmh.b_false_alarms,0
ResConvLSTM,per_event,2210.categorical.5mmh.c_misses,0
ResConvLSTM,per_event,2210.categorical.5mmh.d_correct_negatives,3735552
ResConvLSTM,per_event,2210.categorical.5mmh.n_total,3735552
ResConvLSTM,per_event,2210.n_windows,228
ResConvLSTM,per_event,2210.peak_error_event,0.343591
ResConvLSTM,per_event,2212.MAE_event,0.000699
ResConvLSTM,per_event,2212.RMSE_event,0.011762
ResConvLSTM,per_event,2212.SSIM_event_mean,0.999989
ResConvLSTM,per_event,2212.categorical.10mmh.ACC,1.000000
ResConvLSTM,per_event,2212.categorical.10mmh.BIAS,nan
ResConvLSTM,per_event,2212.categorical.10mmh.CSI,nan
ResConvLSTM,per_event,2212.categorical.10mmh.FAR,nan
ResConvLSTM,per_event,2212.categorical.10mmh.HSS,nan
ResConvLSTM,per_event,2212.categorical.10mmh.POD,nan
ResConvLSTM,per_event,2212.categorical.10mmh.a_hits,0
ResConvLSTM,per_event,2212.categorical.10mmh.b_false_alarms,0
ResConvLSTM,per_event,2212.categorical.10mmh.c_misses,0
ResConvLSTM,per_event,2212.categorical.10mmh.d_correct_negatives,1769472
ResConvLSTM,per_event,2212.categorical.10mmh.n_total,1769472
ResConvLSTM,per_event,2212.categorical.20mmh.ACC,1.000000
ResConvLSTM,per_event,2212.categorical.20mmh.BIAS,nan
ResConvLSTM,per_event,2212.categorical.20mmh.CSI,nan
ResConvLSTM,per_event,2212.categorical.20mmh.FAR,nan
ResConvLSTM,per_event,2212.categorical.20mmh.HSS,nan
ResConvLSTM,per_event,2212.categorical.20mmh.POD,nan
ResConvLSTM,per_event,2212.categorical.20mmh.a_hits,0
ResConvLSTM,per_event,2212.categorical.20mmh.b_false_alarms,0
ResConvLSTM,per_event,2212.categorical.20mmh.c_misses,0
ResConvLSTM,per_event,2212.categorical.20mmh.d_correct_negatives,1769472
ResConvLSTM,per_event,2212.categorical.20mmh.n_total,1769472
ResConvLSTM,per_event,2212.categorical.30mmh.ACC,1.000000
ResConvLSTM,per_event,2212.categorical.30mmh.BIAS,nan
ResConvLSTM,per_event,2212.categorical.30mmh.CSI,nan
ResConvLSTM,per_event,2212.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2212.categorical.30mmh.HSS,nan
ResConvLSTM,per_event,2212.categorical.30mmh.POD,nan
ResConvLSTM,per_event,2212.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2212.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2212.categorical.30mmh.c_misses,0
ResConvLSTM,per_event,2212.categorical.30mmh.d_correct_negatives,1769472
ResConvLSTM,per_event,2212.categorical.30mmh.n_total,1769472
ResConvLSTM,per_event,2212.categorical.5mmh.ACC,1.000000
ResConvLSTM,per_event,2212.categorical.5mmh.BIAS,nan
ResConvLSTM,per_event,2212.categorical.5mmh.CSI,nan
ResConvLSTM,per_event,2212.categorical.5mmh.FAR,nan
ResConvLSTM,per_event,2212.categorical.5mmh.HSS,nan
ResConvLSTM,per_event,2212.categorical.5mmh.POD,nan
ResConvLSTM,per_event,2212.categorical.5mmh.a_hits,0
ResConvLSTM,per_event,2212.categorical.5mmh.b_false_alarms,0
ResConvLSTM,per_event,2212.categorical.5mmh.c_misses,0
ResConvLSTM,per_event,2212.categorical.5mmh.d_correct_negatives,1769472
ResConvLSTM,per_event,2212.categorical.5mmh.n_total,1769472
ResConvLSTM,per_event,2212.n_windows,108
ResConvLSTM,per_event,2212.peak_error_event,0.503928
ResConvLSTM,per_event,2214.MAE_event,0.001792
ResConvLSTM,per_event,2214.RMSE_event,0.038715
ResConvLSTM,per_event,2214.SSIM_event_mean,0.999738
ResConvLSTM,per_event,2214.categorical.10mmh.ACC,0.999999
ResConvLSTM,per_event,2214.categorical.10mmh.BIAS,0.000000
ResConvLSTM,per_event,2214.categorical.10mmh.CSI,0.000000
ResConvLSTM,per_event,2214.categorical.10mmh.FAR,nan
ResConvLSTM,per_event,2214.categorical.10mmh.HSS,0.000000
ResConvLSTM,per_event,2214.categorical.10mmh.POD,0.000000
ResConvLSTM,per_event,2214.categorical.10mmh.a_hits,0
ResConvLSTM,per_event,2214.categorical.10mmh.b_false_alarms,0
ResConvLSTM,per_event,2214.categorical.10mmh.c_misses,2
ResConvLSTM,per_event,2214.categorical.10mmh.d_correct_negatives,3047422
ResConvLSTM,per_event,2214.categorical.10mmh.n_total,3047424
ResConvLSTM,per_event,2214.categorical.20mmh.ACC,1.000000
ResConvLSTM,per_event,2214.categorical.20mmh.BIAS,nan
ResConvLSTM,per_event,2214.categorical.20mmh.CSI,nan
ResConvLSTM,per_event,2214.categorical.20mmh.FAR,nan
ResConvLSTM,per_event,2214.categorical.20mmh.HSS,nan
ResConvLSTM,per_event,2214.categorical.20mmh.POD,nan
ResConvLSTM,per_event,2214.categorical.20mmh.a_hits,0
ResConvLSTM,per_event,2214.categorical.20mmh.b_false_alarms,0
ResConvLSTM,per_event,2214.categorical.20mmh.c_misses,0
ResConvLSTM,per_event,2214.categorical.20mmh.d_correct_negatives,3047424
ResConvLSTM,per_event,2214.categorical.20mmh.n_total,3047424
ResConvLSTM,per_event,2214.categorical.30mmh.ACC,1.000000
ResConvLSTM,per_event,2214.categorical.30mmh.BIAS,nan
ResConvLSTM,per_event,2214.categorical.30mmh.CSI,nan
ResConvLSTM,per_event,2214.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2214.categorical.30mmh.HSS,nan
ResConvLSTM,per_event,2214.categorical.30mmh.POD,nan
ResConvLSTM,per_event,2214.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2214.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2214.categorical.30mmh.c_misses,0
ResConvLSTM,per_event,2214.categorical.30mmh.d_correct_negatives,3047424
ResConvLSTM,per_event,2214.categorical.30mmh.n_total,3047424
ResConvLSTM,per_event,2214.categorical.5mmh.ACC,0.999989
ResConvLSTM,per_event,2214.categorical.5mmh.BIAS,0.156250
ResConvLSTM,per_event,2214.categorical.5mmh.CSI,0.027778
ResConvLSTM,per_event,2214.categorical.5mmh.FAR,0.800000
ResConvLSTM,per_event,2214.categorical.5mmh.HSS,0.054051
ResConvLSTM,per_event,2214.categorical.5mmh.POD,0.031250
ResConvLSTM,per_event,2214.categorical.5mmh.a_hits,1
ResConvLSTM,per_event,2214.categorical.5mmh.b_false_alarms,4
ResConvLSTM,per_event,2214.categorical.5mmh.c_misses,31
ResConvLSTM,per_event,2214.categorical.5mmh.d_correct_negatives,3047388
ResConvLSTM,per_event,2214.categorical.5mmh.n_total,3047424
ResConvLSTM,per_event,2214.n_windows,186
ResConvLSTM,per_event,2214.peak_error_event,6.382819
ResConvLSTM,per_event,2217.MAE_event,0.042494
ResConvLSTM,per_event,2217.RMSE_event,0.360109
ResConvLSTM,per_event,2217.SSIM_event_mean,0.993352
ResConvLSTM,per_event,2217.categorical.10mmh.ACC,0.998880
ResConvLSTM,per_event,2217.categorical.10mmh.BIAS,0.763656
ResConvLSTM,per_event,2217.categorical.10mmh.CSI,0.517231
ResConvLSTM,per_event,2217.categorical.10mmh.FAR,0.212685
ResConvLSTM,per_event,2217.categorical.10mmh.HSS,0.681258
ResConvLSTM,per_event,2217.categorical.10mmh.POD,0.601238
ResConvLSTM,per_event,2217.categorical.10mmh.a_hits,1651
ResConvLSTM,per_event,2217.categorical.10mmh.b_false_alarms,446
ResConvLSTM,per_event,2217.categorical.10mmh.c_misses,1095
ResConvLSTM,per_event,2217.categorical.10mmh.d_correct_negatives,1373064
ResConvLSTM,per_event,2217.categorical.10mmh.n_total,1376256
ResConvLSTM,per_event,2217.categorical.20mmh.ACC,0.999713
ResConvLSTM,per_event,2217.categorical.20mmh.BIAS,0.375810
ResConvLSTM,per_event,2217.categorical.20mmh.CSI,0.234496
ResConvLSTM,per_event,2217.categorical.20mmh.FAR,0.304598
ResConvLSTM,per_event,2217.categorical.20mmh.HSS,0.379792
ResConvLSTM,per_event,2217.categorical.20mmh.POD,0.261339
ResConvLSTM,per_event,2217.categorical.20mmh.a_hits,121
ResConvLSTM,per_event,2217.categorical.20mmh.b_false_alarms,53
ResConvLSTM,per_event,2217.categorical.20mmh.c_misses,342
ResConvLSTM,per_event,2217.categorical.20mmh.d_correct_negatives,1375740
ResConvLSTM,per_event,2217.categorical.20mmh.n_total,1376256
ResConvLSTM,per_event,2217.categorical.30mmh.ACC,0.999981
ResConvLSTM,per_event,2217.categorical.30mmh.BIAS,0.000000
ResConvLSTM,per_event,2217.categorical.30mmh.CSI,0.000000
ResConvLSTM,per_event,2217.categorical.30mmh.FAR,nan
ResConvLSTM,per_event,2217.categorical.30mmh.HSS,0.000000
ResConvLSTM,per_event,2217.categorical.30mmh.POD,0.000000
ResConvLSTM,per_event,2217.categorical.30mmh.a_hits,0
ResConvLSTM,per_event,2217.categorical.30mmh.b_false_alarms,0
ResConvLSTM,per_event,2217.categorical.30mmh.c_misses,26
ResConvLSTM,per_event,2217.categorical.30mmh.d_correct_negatives,1376230
ResConvLSTM,per_event,2217.categorical.30mmh.n_total,1376256
ResConvLSTM,per_event,2217.categorical.5mmh.ACC,0.998173
ResConvLSTM,per_event,2217.categorical.5mmh.BIAS,0.862291
ResConvLSTM,per_event,2217.categorical.5mmh.CSI,0.643151
ResConvLSTM,per_event,2217.categorical.5mmh.FAR,0.154664
ResConvLSTM,per_event,2217.categorical.5mmh.HSS,0.781914
ResConvLSTM,per_event,2217.categorical.5mmh.POD,0.728925
ResConvLSTM,per_event,2217.categorical.5mmh.a_hits,4531
ResConvLSTM,per_event,2217.categorical.5mmh.b_false_alarms,829
ResConvLSTM,per_event,2217.categorical.5mmh.c_misses,1685
ResConvLSTM,per_event,2217.categorical.5mmh.d_correct_negatives,1369211
ResConvLSTM,per_event,2217.categorical.5mmh.n_total,1376256
ResConvLSTM,per_event,2217.n_windows,84
ResConvLSTM,per_event,2217.peak_error_event,10.114256
